date,open,high,low,close,label,source_idx
2025-10-27 01:20:00,113558.98,113593.05,113535.2,113545.95,0,820933
2025-10-27 01:25:00,113545.95,113545.95,113460.24,113497.04,0,820934
2025-10-27 01:30:00,113497.04,113666.3,113497.03,113645.47,0,820935
2025-10-27 01:35:00,113645.47,113793.93,113643.29,113762.23,3,820936
2025-10-27 01:40:00,113762.23,113765.87,113688.87,113690.01,2,820937
2025-10-27 01:45:00,113690.02,113747.32,113667.93,113672.68,2,820938
2025-10-27 01:50:00,113672.67,113702.34,113657.79,113657.8,2,820939
2025-10-27 01:55:00,113657.79,113658.0,113575.14,113575.15,2,820940
2025-10-27 02:00:00,113575.15,113595.28,113552.72,113552.72,2,820941
2025-10-27 02:05:00,113552.72,113597.64,113539.08,113554.16,2,820942
2025-10-27 02:10:00,113554.16,113554.17,113503.82,113545.85,2,820943
2025-10-27 02:15:00,113545.86,113584.0,113503.92,113572.6,2,820944
2025-10-27 02:20:00,113572.59,113659.8,113540.0,113659.79,2,820945
2025-10-27 02:25:00,113659.8,113720.63,113621.23,113690.44,2,820946
2025-10-27 02:30:00,113690.44,113690.44,113608.0,113608.83,2,820947
2025-10-27 02:35:00,113608.83,113643.9,113603.25,113621.23,2,820948
2025-10-27 02:40:00,113621.23,113634.83,113592.02,113601.68,2,820949
2025-10-27 02:45:00,113601.68,113616.77,113582.7,113582.71,2,820950
2025-10-27 02:50:00,113582.71,113582.72,113560.28,113560.28,2,820951
2025-10-27 02:55:00,113560.29,113585.99,113552.68,113585.99,2,820952
2025-10-27 03:00:00,113585.98,113585.98,113531.5,113534.35,2,820953
2025-10-27 03:05:00,113534.35,113534.35,113519.04,113519.04,2,820954
2025-10-27 03:10:00,113519.04,113571.87,113510.05,113532.77,2,820955
2025-10-27 03:15:00,113532.77,113549.0,113500.0,113500.0,2,820956
2025-10-27 03:20:00,113500.0,113500.01,113407.38,113414.19,2,820957
2025-10-27 03:25:00,113414.19,113432.34,113372.22,113372.23,2,820958
2025-10-27 03:30:00,113372.23,113491.66,113372.22,113452.49,2,820959
2025-10-27 03:35:00,113452.48,113452.49,113410.97,113410.97,2,820960
2025-10-27 03:40:00,113410.97,113480.1,113401.71,113480.09,2,820961
2025-10-27 03:45:00,113480.09,113480.1,113404.25,113404.25,2,820962
2025-10-27 03:50:00,113404.25,113436.71,113400.02,113436.7,2,820963
