date,open,high,low,close,label,source_idx
2021-07-19 00:35:00,31483.34,31511.0,31475.38,31505.75,0,371450
2021-07-19 00:40:00,31505.77,31546.1,31485.67,31540.14,0,371451
2021-07-19 00:45:00,31540.14,31763.11,31524.33,31660.7,0,371452
2021-07-19 00:50:00,31660.71,31671.34,31592.97,31639.18,0,371453
2021-07-19 00:55:00,31639.18,31639.19,31590.56,31595.44,0,371454
2021-07-19 01:00:00,31596.68,31620.89,31566.46,31588.01,0,371455
2021-07-19 01:05:00,31588.01,31619.14,31563.9,31616.15,0,371456
2021-07-19 01:10:00,31616.15,31670.84,31601.01,31650.63,0,371457
2021-07-19 01:15:00,31652.97,31652.99,31611.58,31624.99,0,371458
2021-07-19 01:20:00,31624.84,31631.09,31583.33,31631.09,0,371459
2021-07-19 01:25:00,31631.09,31668.99,31619.0,31663.99,0,371460
2021-07-19 01:30:00,31663.99,31669.0,31622.3,31646.0,0,371461
2021-07-19 01:35:00,31646.0,31648.01,31616.45,31622.82,0,371462
2021-07-19 01:40:00,31622.82,31653.7,31622.78,31640.79,0,371463
2021-07-19 01:45:00,31640.5,31658.07,31637.0,31644.02,0,371464
2021-07-19 01:50:00,31644.02,31669.71,31640.7,31645.07,0,371465
2021-07-19 01:55:00,31645.07,31656.0,31584.15,31604.51,0,371466
2021-07-19 02:00:00,31604.51,31643.33,31604.5,31635.8,0,371467
2021-07-19 02:05:00,31635.79,31657.42,31635.79,31643.25,0,371468
2021-07-19 02:10:00,31643.25,31678.56,31639.35,31667.0,0,371469
2021-07-19 02:15:00,31666.99,31675.05,31641.71,31647.44,0,371470
2021-07-19 02:20:00,31647.45,31726.66,31647.45,31704.32,0,371471
2021-07-19 02:25:00,31706.22,31723.0,31680.01,31695.5,0,371472
2021-07-19 02:30:00,31695.49,31695.5,31668.82,31671.01,0,371473
2021-07-19 02:35:00,31671.02,31692.0,31662.68,31676.99,0,371474
2021-07-19 02:40:00,31677.0,31677.0,31635.79,31651.99,0,371475
2021-07-19 02:45:00,31651.98,31678.76,31638.93,31638.93,0,371476
2021-07-19 02:50:00,31638.93,31647.33,31621.68,31624.72,0,371477
2021-07-19 02:55:00,31624.72,31653.14,31624.72,31643.8,0,371478
2021-07-19 03:00:00,31642.91,31676.18,31606.06,31625.17,0,371479
2021-07-19 03:05:00,31625.15,31684.98,31607.89,31678.19,0,371480
2021-07-19 03:10:00,31678.2,31741.8,31678.19,31710.0,3,371481
2021-07-19 03:15:00,31710.0,31717.71,31687.45,31695.46,2,371482
2021-07-19 03:20:00,31695.46,31695.47,31666.76,31672.6,2,371483
2021-07-19 03:25:00,31672.6,31679.17,31641.12,31647.44,2,371484
2021-07-19 03:30:00,31647.44,31674.99,31647.44,31665.4,2,371485
2021-07-19 03:35:00,31665.4,31668.76,31642.27,31648.31,2,371486
2021-07-19 03:40:00,31648.31,31670.7,31646.41,31658.44,2,371487
2021-07-19 03:45:00,31658.44,31689.91,31658.44,31687.69,2,371488
2021-07-19 03:50:00,31687.69,31722.42,31686.7,31701.47,2,371489
2021-07-19 03:55:00,31701.47,31711.0,31625.01,31630.29,2,371490
2021-07-19 04:00:00,31630.3,31630.3,31585.43,31613.93,2,371491
2021-07-19 04:05:00,31613.73,31648.39,31580.0,31589.8,1,371492
2021-07-19 04:10:00,31589.29,31652.9,31544.8,31637.23,0,371493
2021-07-19 04:15:00,31637.24,31699.98,31630.99,31674.58,0,371494
2021-07-19 04:20:00,31674.57,31685.78,31660.9,31675.09,0,371495
2021-07-19 04:25:00,31674.99,31691.59,31662.88,31674.84,0,371496
2021-07-19 04:30:00,31674.85,31681.87,31650.82,31655.0,0,371497
2021-07-19 04:35:00,31655.0,31669.61,31654.99,31658.94,0,371498
2021-07-19 04:40:00,31658.94,31673.31,31631.13,31667.52,0,371499
2021-07-19 04:45:00,31663.51,31866.66,31657.32,31814.47,0,371500
2021-07-19 04:50:00,31814.46,31820.91,31769.88,31782.47,0,371501
2021-07-19 04:55:00,31782.47,31830.0,31774.33,31814.5,0,371502
2021-07-19 05:00:00,31814.5,31920.73,31814.5,31892.3,3,371503
2021-07-19 05:05:00,31892.27,31943.0,31844.76,31844.98,2,371504
2021-07-19 05:10:00,31844.97,31855.22,31701.0,31710.06,2,371505
2021-07-19 05:15:00,31710.06,31715.14,31420.0,31556.97,2,371506
2021-07-19 05:20:00,31556.97,31583.74,31517.23,31544.86,2,371507
2021-07-19 05:25:00,31544.85,31600.0,31526.32,31587.81,2,371508
2021-07-19 05:30:00,31587.81,31626.32,31580.3,31609.9,2,371509
2021-07-19 05:35:00,31609.89,31623.99,31534.0,31559.03,2,371510
2021-07-19 05:40:00,31559.03,31576.83,31496.73,31521.07,2,371511
2021-07-19 05:45:00,31521.06,31578.2,31505.74,31542.06,2,371512
2021-07-19 05:50:00,31542.05,31565.09,31492.69,31517.21,1,371513
2021-07-19 05:55:00,31517.22,31567.0,31517.21,31557.91,0,371514
2021-07-19 06:00:00,31557.91,31578.74,31508.92,31572.57,0,371515
2021-07-19 06:05:00,31572.56,31572.57,31525.85,31536.78,0,371516
2021-07-19 06:10:00,31536.78,31579.12,31524.57,31564.22,0,371517
2021-07-19 06:15:00,31564.21,31565.94,31534.74,31562.3,0,371518
2021-07-19 06:20:00,31562.29,31586.92,31515.28,31581.1,0,371519
2021-07-19 06:25:00,31581.1,31628.9,31574.03,31601.37,0,371520
2021-07-19 06:30:00,31601.38,31644.87,31581.04,31618.36,0,371521
2021-07-19 06:35:00,31618.09,31667.7,31608.78,31658.89,0,371522
2021-07-19 06:40:00,31658.89,31750.0,31658.89,31717.0,0,371523
2021-07-19 06:45:00,31717.0,31871.49,31717.0,31860.63,3,371524
2021-07-19 06:50:00,31858.37,31871.68,31785.71,31793.52,2,371525
2021-07-19 06:55:00,31793.52,31807.0,31749.81,31778.56,2,371526
2021-07-19 07:00:00,31778.57,31818.12,31657.8,31720.55,1,371527
2021-07-19 07:05:00,31720.55,31854.77,31720.13,31769.98,0,371528
2021-07-19 07:10:00,31767.71,31817.37,31756.22,31815.85,3,371529
2021-07-19 07:15:00,31814.79,31861.79,31774.49,31790.66,2,371530
2021-07-19 07:20:00,31790.65,31810.34,31749.03,31764.66,2,371531
2021-07-19 07:25:00,31764.66,31785.18,31683.43,31721.09,2,371532
2021-07-19 07:30:00,31724.78,31748.72,31674.06,31674.06,2,371533
2021-07-19 07:35:00,31674.07,31712.23,31630.0,31633.27,2,371534
2021-07-19 07:40:00,31635.14,31658.4,31589.39,31645.59,2,371535
2021-07-19 07:45:00,31645.58,31645.58,31556.29,31576.72,2,371536
2021-07-19 07:50:00,31576.77,31598.19,31551.02,31554.34,2,371537
2021-07-19 07:55:00,31554.33,31660.14,31541.27,31600.68,2,371538
2021-07-19 08:00:00,31600.69,31600.69,31535.85,31552.98,2,371539
2021-07-19 08:05:00,31552.98,31555.69,31480.87,31521.55,2,371540
2021-07-19 08:10:00,31521.56,31543.59,31482.49,31499.12,2,371541
2021-07-19 08:15:00,31499.12,31511.4,31431.87,31454.99,1,371542
2021-07-19 08:20:00,31454.99,31543.79,31441.01,31486.35,0,371543
2021-07-19 08:25:00,31486.34,31550.0,31486.26,31536.06,0,371544
2021-07-19 08:30:00,31536.05,31536.06,31469.41,31501.12,0,371545
2021-07-19 08:35:00,31501.13,31529.84,31480.28,31492.96,0,371546
2021-07-19 08:40:00,31492.96,31599.99,31492.42,31583.83,0,371547
2021-07-19 08:45:00,31582.99,31643.96,31572.46,31586.93,0,371548
2021-07-19 08:50:00,31589.29,31606.38,31557.55,31571.07,0,371549
2021-07-19 08:55:00,31571.07,31608.81,31562.85,31601.76,0,371550
2021-07-19 09:00:00,31601.76,31636.93,31567.76,31627.13,0,371551
2021-07-19 09:05:00,31627.13,31640.77,31606.44,31632.72,0,371552
2021-07-19 09:10:00,31629.88,31681.56,31629.88,31674.21,3,371553
2021-07-19 09:15:00,31677.68,31687.1,31615.33,31619.29,2,371554
2021-07-19 09:20:00,31619.29,31650.08,31619.29,31643.0,2,371555
2021-07-19 09:25:00,31643.0,31655.41,31623.45,31626.33,2,371556
2021-07-19 09:30:00,31626.33,31632.93,31500.0,31500.0,2,371557
2021-07-19 09:35:00,31500.0,31562.3,31471.11,31539.02,2,371558
2021-07-19 09:40:00,31538.09,31581.23,31524.24,31547.0,2,371559
2021-07-19 09:45:00,31545.86,31585.49,31509.1,31514.66,2,371560
2021-07-19 09:50:00,31514.65,31588.09,31512.14,31569.92,2,371561
2021-07-19 09:55:00,31569.92,31584.6,31514.22,31515.79,2,371562
2021-07-19 10:00:00,31515.78,31521.12,31451.0,31509.35,2,371563
2021-07-19 10:05:00,31509.35,31564.36,31509.35,31540.75,2,371564
2021-07-19 10:10:00,31540.74,31571.93,31526.71,31559.57,2,371565
2021-07-19 10:15:00,31559.56,31610.0,31559.55,31586.55,2,371566
2021-07-19 10:20:00,31586.54,31604.81,31500.58,31518.13,2,371567
2021-07-19 10:25:00,31514.91,31541.45,31509.58,31535.58,2,371568
2021-07-19 10:30:00,31534.68,31536.38,31491.55,31491.55,1,371569
2021-07-19 10:35:00,31491.54,31568.23,31489.83,31566.31,0,371570
2021-07-19 10:40:00,31566.31,31614.86,31540.35,31610.0,0,371571
2021-07-19 10:45:00,31610.0,31610.0,31560.6,31567.41,0,371572
2021-07-19 10:50:00,31567.41,31591.82,31535.41,31543.19,0,371573
2021-07-19 10:55:00,31543.19,31578.9,31537.71,31541.57,0,371574
2021-07-19 11:00:00,31541.58,31607.98,31537.72,31577.41,0,371575
2021-07-19 11:05:00,31577.41,31597.03,31523.28,31541.78,0,371576
2021-07-19 11:10:00,31541.77,31566.84,31524.27,31558.14,0,371577
2021-07-19 11:15:00,31556.14,31594.58,31554.0,31575.94,0,371578
2021-07-19 11:20:00,31580.84,31625.24,31574.22,31586.15,0,371579
2021-07-19 11:25:00,31586.15,31736.4,31586.14,31671.81,0,371580
2021-07-19 11:30:00,31671.81,31706.44,31645.76,31650.0,0,371581
2021-07-19 11:35:00,31650.0,31682.93,31650.0,31670.01,0,371582
2021-07-19 11:40:00,31670.0,31699.92,31660.04,31672.78,0,371583
2021-07-19 11:45:00,31672.78,31782.86,31667.31,31743.65,0,371584
2021-07-19 11:50:00,31743.66,31750.0,31706.44,31720.15,0,371585
2021-07-19 11:55:00,31719.55,31746.1,31714.5,31742.0,0,371586
2021-07-19 12:00:00,31742.0,31750.0,31709.69,31748.97,0,371587
2021-07-19 12:05:00,31748.96,31790.89,31729.01,31733.1,0,371588
2021-07-19 12:10:00,31733.11,31749.84,31716.82,31718.98,0,371589
2021-07-19 12:15:00,31718.99,31742.87,31700.0,31707.0,0,371590
2021-07-19 12:20:00,31707.0,31711.0,31652.84,31665.35,0,371591
2021-07-19 12:25:00,31665.36,31681.62,31643.49,31673.4,0,371592
2021-07-19 12:30:00,31673.4,31720.93,31666.76,31700.96,0,371593
2021-07-19 12:35:00,31700.97,31719.83,31663.8,31691.46,0,371594
2021-07-19 12:40:00,31691.46,31726.73,31688.45,31697.82,0,371595
2021-07-19 12:45:00,31697.83,31899.0,31697.83,31855.75,3,371596
2021-07-19 12:50:00,31855.75,31860.0,31785.0,31814.05,2,371597
2021-07-19 12:55:00,31814.05,31829.57,31784.73,31788.0,2,371598
2021-07-19 13:00:00,31787.99,31860.0,31786.17,31807.45,2,371599
2021-07-19 13:05:00,31807.46,31819.92,31800.0,31800.29,2,371600
2021-07-19 13:10:00,31800.29,31803.49,31768.19,31774.85,2,371601
2021-07-19 13:15:00,31774.85,31809.99,31751.44,31770.13,2,371602
2021-07-19 13:20:00,31770.13,31811.11,31763.02,31776.28,2,371603
2021-07-19 13:25:00,31777.65,31780.52,31682.89,31743.35,2,371604
2021-07-19 13:30:00,31743.34,31784.82,31736.54,31781.92,2,371605
2021-07-19 13:35:00,31781.91,31793.29,31772.91,31781.9,2,371606
2021-07-19 13:40:00,31781.9,31817.56,31779.76,31785.28,2,371607
2021-07-19 13:45:00,31785.28,31799.0,31742.86,31742.86,2,371608
2021-07-19 13:50:00,31742.87,31780.0,31742.86,31767.49,2,371609
2021-07-19 13:55:00,31767.48,31810.0,31765.25,31793.54,2,371610
2021-07-19 14:00:00,31793.54,31827.27,31780.16,31800.01,2,371611
2021-07-19 14:05:00,31800.01,31800.01,31770.0,31777.16,2,371612
2021-07-19 14:10:00,31776.56,31800.0,31776.55,31781.4,2,371613
2021-07-19 14:15:00,31781.41,31854.38,31781.41,31819.36,2,371614
2021-07-19 14:20:00,31819.37,31826.49,31794.93,31796.95,2,371615
2021-07-19 14:25:00,31796.95,31796.95,31686.12,31695.65,2,371616
2021-07-19 14:30:00,31695.64,31720.0,31609.07,31637.91,2,371617
2021-07-19 14:35:00,31637.91,31669.03,31583.34,31599.99,2,371618
2021-07-19 14:40:00,31600.0,31650.0,31600.0,31642.58,2,371619
2021-07-19 14:45:00,31642.58,31681.73,31627.68,31639.23,2,371620
2021-07-19 14:50:00,31639.22,31670.0,31602.51,31617.72,2,371621
2021-07-19 14:55:00,31617.72,31631.99,31583.34,31604.33,2,371622
2021-07-19 15:00:00,31604.32,31659.56,31562.95,31640.98,2,371623
2021-07-19 15:05:00,31640.97,31653.13,31608.59,31635.02,2,371624
2021-07-19 15:10:00,31635.02,31667.82,31619.09,31646.82,2,371625
2021-07-19 15:15:00,31646.83,31669.73,31601.0,31612.74,2,371626
