date,open,high,low,close,label,source_idx
2024-05-01 15:30:00,57019.98,57174.11,56915.18,57025.9,2,664431
2024-05-01 15:35:00,57025.9,57107.03,57001.11,57029.41,2,664432
2024-05-01 15:40:00,57029.4,57084.41,56823.04,56888.0,2,664433
2024-05-01 15:45:00,56888.0,56999.0,56801.1,56847.99,1,664434
2024-05-01 15:50:00,56848.0,57100.0,56847.11,57030.2,0,664435
2024-05-01 15:55:00,57030.21,57169.7,57026.43,57169.69,0,664436
2024-05-01 16:00:00,57169.7,57330.64,57042.0,57330.63,0,664437
2024-05-01 16:05:00,57330.64,57653.34,57330.63,57481.92,0,664438
2024-05-01 16:10:00,57481.92,57515.71,57304.65,57356.0,0,664439
2024-05-01 16:15:00,57356.01,57356.01,57155.4,57207.67,0,664440
2024-05-01 16:20:00,57207.67,57431.1,57126.9,57377.78,0,664441
2024-05-01 16:25:00,57377.78,57525.86,57309.79,57422.31,3,664442
2024-05-01 16:30:00,57422.31,57473.94,57327.81,57365.04,2,664443
2024-05-01 16:35:00,57365.04,57437.34,57286.0,57311.55,2,664444
2024-05-01 16:40:00,57311.54,57401.1,57295.42,57381.11,2,664445
2024-05-01 16:45:00,57381.1,57389.11,57160.33,57186.57,2,664446
2024-05-01 16:50:00,57186.57,57258.27,57156.67,57181.09,2,664447
2024-05-01 16:55:00,57181.09,57243.82,57115.61,57115.61,2,664448
2024-05-01 17:00:00,57115.61,57169.93,56970.0,56971.38,2,664449
2024-05-01 17:05:00,56971.37,56989.87,56896.0,56896.01,1,664450
2024-05-01 17:10:00,56896.01,57071.09,56888.0,56986.01,0,664451
2024-05-01 17:15:00,56986.0,57145.0,56920.0,57141.99,0,664452
2024-05-01 17:20:00,57141.99,57525.71,57141.99,57418.82,0,664453
2024-05-01 17:25:00,57418.81,57499.48,57292.01,57438.81,0,664454
2024-05-01 17:30:00,57438.81,57478.0,57333.0,57355.66,0,664455
2024-05-01 17:35:00,57355.66,57491.1,57348.01,57420.01,0,664456
2024-05-01 17:40:00,57420.0,57695.35,57406.01,57601.47,0,664457
2024-05-01 17:45:00,57601.46,57746.0,57487.5,57503.7,0,664458
2024-05-01 17:50:00,57503.7,57697.91,57476.4,57657.48,0,664459
2024-05-01 17:55:00,57657.47,57770.0,57622.0,57768.68,0,664460
2024-05-01 18:00:00,57768.68,57820.0,57664.0,57780.0,3,664461
2024-05-01 18:05:00,57780.01,57863.0,57555.26,57599.99,2,664462
2024-05-01 18:10:00,57600.0,57669.36,57574.7,57629.56,2,664463
2024-05-01 18:15:00,57629.56,57694.51,57602.85,57620.01,2,664464
2024-05-01 18:20:00,57620.0,57700.0,57572.31,57572.31,2,664465
2024-05-01 18:25:00,57572.32,57587.31,57500.55,57582.0,2,664466
2024-05-01 18:30:00,57581.99,57585.71,57500.0,57530.31,1,664467
2024-05-01 18:35:00,57530.32,57567.17,57455.58,57560.01,0,664468
2024-05-01 18:40:00,57560.0,57641.04,57523.99,57640.46,0,664469
2024-05-01 18:45:00,57640.45,57787.34,57632.0,57689.2,0,664470
2024-05-01 18:50:00,57689.19,57895.84,57689.19,57879.8,0,664471
2024-05-01 18:55:00,57879.79,57909.0,57789.17,57898.47,0,664472
2024-05-01 19:00:00,57898.46,57900.0,57741.61,57775.56,0,664473
2024-05-01 19:05:00,57775.56,57990.0,57729.89,57963.99,0,664474
2024-05-01 19:10:00,57964.0,58250.0,57963.99,58220.01,0,664475
2024-05-01 19:15:00,58220.0,58220.01,57934.0,57998.0,0,664476
2024-05-01 19:20:00,57998.0,58199.37,57997.99,58047.9,0,664477
2024-05-01 19:25:00,58047.9,58184.0,58029.06,58061.08,0,664478
2024-05-01 19:30:00,58061.08,58250.0,58024.01,58188.01,0,664479
2024-05-01 19:35:00,58188.0,58275.87,58148.01,58199.81,3,664480
2024-05-01 19:40:00,58199.81,58217.3,58132.18,58132.19,2,664481
2024-05-01 19:45:00,58132.18,58147.4,58025.0,58037.32,2,664482
2024-05-01 19:50:00,58037.32,58037.32,57862.0,57873.52,2,664483
2024-05-01 19:55:00,57873.52,58000.99,57816.1,57969.98,2,664484
2024-05-01 20:00:00,57969.99,57999.06,57776.75,57836.0,2,664485
2024-05-01 20:05:00,57836.0,57844.83,57709.71,57800.0,2,664486
2024-05-01 20:10:00,57800.0,57856.56,57799.99,57853.19,2,664487
2024-05-01 20:15:00,57853.19,57853.19,57666.0,57742.01,2,664488
2024-05-01 20:20:00,57742.01,57771.11,57678.58,57720.01,2,664489
2024-05-01 20:25:00,57720.01,57770.0,57672.41,57703.12,2,664490
2024-05-01 20:30:00,57703.12,57703.13,57223.29,57378.99,1,664491
2024-05-01 20:35:00,57378.99,57659.73,57291.52,57551.81,3,664492
2024-05-01 20:40:00,57551.81,57575.0,57422.52,57527.99,2,664493
2024-05-01 20:45:00,57528.0,57761.1,57424.97,57441.99,2,664494
2024-05-01 20:50:00,57441.99,57499.48,57302.19,57309.76,2,664495
