date,open,high,low,close,label,source_idx
2021-10-09 19:45:00,55011.21,55049.99,54981.8,55003.85,0,395218
2021-10-09 19:50:00,55003.85,55061.48,54975.01,54978.44,0,395219
2021-10-09 19:55:00,54978.43,54998.28,54942.14,54979.26,0,395220
2021-10-09 20:00:00,54979.26,55064.98,54975.83,55020.71,0,395221
2021-10-09 20:05:00,55020.72,55071.42,55015.6,55039.86,0,395222
2021-10-09 20:10:00,55039.86,55075.01,54980.9,54995.55,0,395223
2021-10-09 20:15:00,54995.56,55054.81,54989.1,55017.08,0,395224
2021-10-09 20:20:00,55020.28,55082.71,55001.32,55042.54,0,395225
2021-10-09 20:25:00,55042.53,55046.94,54926.49,54958.57,0,395226
2021-10-09 20:30:00,54958.56,55084.99,54930.01,55081.04,0,395227
2021-10-09 20:35:00,55081.04,55449.0,55074.03,55178.0,0,395228
2021-10-09 20:40:00,55177.99,55226.9,55172.0,55219.23,0,395229
2021-10-09 20:45:00,55219.23,55489.0,55204.39,55331.88,3,395230
2021-10-09 20:50:00,55331.87,55348.57,55230.1,55268.53,2,395231
2021-10-09 20:55:00,55268.52,55280.61,55211.62,55242.2,2,395232
2021-10-09 21:00:00,55242.19,55314.2,55155.81,55182.41,2,395233
2021-10-09 21:05:00,55182.41,55196.82,55129.34,55148.26,2,395234
2021-10-09 21:10:00,55148.26,55199.98,55141.76,55155.72,2,395235
2021-10-09 21:15:00,55155.72,55199.75,55112.92,55129.49,2,395236
2021-10-09 21:20:00,55129.48,55135.0,55045.88,55079.54,1,395237
2021-10-09 21:25:00,55081.79,55192.31,55056.14,55147.0,0,395238
2021-10-09 21:30:00,55147.0,55211.92,55093.01,55100.2,0,395239
2021-10-09 21:35:00,55100.19,55205.52,55097.0,55175.67,0,395240
2021-10-09 21:40:00,55175.67,55295.55,55154.73,55252.93,3,395241
2021-10-09 21:45:00,55252.92,55296.54,55134.75,55148.58,2,395242
2021-10-09 21:50:00,55148.58,55165.89,55069.0,55070.4,2,395243
2021-10-09 21:55:00,55070.4,55161.15,55068.01,55136.84,2,395244
2021-10-09 22:00:00,55136.83,55177.05,55050.01,55074.64,2,395245
2021-10-09 22:05:00,55074.64,55147.08,55030.22,55127.77,2,395246
2021-10-09 22:10:00,55127.76,55158.36,55066.55,55073.94,2,395247
2021-10-09 22:15:00,55073.94,55118.54,55017.05,55109.61,2,395248
2021-10-09 22:20:00,55109.61,55137.8,55074.2,55090.59,2,395249
2021-10-09 22:25:00,55090.59,55146.91,55086.22,55102.58,2,395250
